session_id,student_id,present,pending
2671297,87,early,
2671297,88,intime,
2671297,89,intime,
2671297,90,early,
2671298,53,intime,
2671298,54,early,
2671298,55,intime,
2671298,56,early,
2671298,57,early,
2671298,58,early,
2671298,59,intime,
2671298,60,early,
2671298,61,early,
2671298,62,early,
2671298,63,intime,
2671298,64,early,
2671298,65,early,
2671298,66,intime,
2671298,67,early,
2671298,68,early,
2671298,69,early,
2671298,70,intime,
2671298,71,intime,
2671298,72,early,
2671298,73,early,
2671298,74,early,
2671298,75,early,
2671298,76,early,
2671298,77,early,
2671298,78,early,
2671298,79,early,
2671298,80,intime,
2671298,81,intime,
2671298,82,early,
2671298,83,intime,
2671298,84,intime,
2671298,85,early,
2671298,86,early,
2671298,87,early,
2671298,88,early,
2671298,89,intime,
2671298,90,early,
2671299,53,intime,
2671299,54,early,
2671299,55,intime,
2671299,56,early,
2671299,57,intime,
2671299,58,early,
2671299,59,intime,
2671299,60,early,
2671299,61,early,
2671299,62,early,
2671299,63,intime,
2671299,64,early,
2671299,65,early,
2671299,66,intime,
2671299,67,early,
2671299,68,,
2671299,69,early,
2671299,70,early,
2671299,71,early,
2671299,72,early,
2671299,73,intime,
2671299,74,,
2671299,75,early,
2671299,76,early,
2671299,77,early,
2671299,78,early,
2671299,79,early,
2671299,80,early,
2671299,81,early,
2671299,82,early,
2671299,83,intime,
2671299,84,early,
2671299,85,intime,
2671299,86,intime,
2671299,87,intime,
2671299,88,early,
2671299,89,intime,
2671299,90,early,
2671300,53,early,
2671300,54,early,
2671300,55,,
2671300,56,early,
2671300,57,early,
2671300,58,early,
2671300,59,intime,
2671300,60,early,
2671300,61,early,
2671300,62,early,
2671300,63,intime,
2671300,64,early,
2671300,65,early,
2671300,66,early,
2671300,67,early,
2671300,68,intime,
2671300,69,early,
2671300,70,early,
2671300,71,early,
2671300,72,intime,
2671300,73,early,
2671300,74,intime,
2671300,75,early,
2671300,76,early,
2671300,77,intime,
2671300,78,early,
2671300,79,early,
2671300,80,intime,
2671300,81,intime,
2671300,82,early,
2671300,83,intime,
2671300,84,early,
2671300,85,early,
2671300,86,early,
2671300,87,early,
2671300,88,early,
2671300,89,early,
2671300,90,early,
2671301,53,intime,
2671301,54,intime,
2671301,55,early,
2671301,56,early,
2671301,57,early,
2671301,58,early,
2671301,59,intime,
2671301,60,intime,
2671301,61,early,
2671301,62,early,
2671301,63,early,
2671301,64,early,
2671301,65,early,
2671301,66,early,
2671301,67,intime,
2671301,68,early,
2671301,69,early,
2671301,70,intime,
2671301,71,intime,
2671301,72,early,
2671301,73,early,
2671301,74,,
2671301,75,,
2671301,76,early,
2671301,77,intime,
2671301,78,early,
2671301,79,early,
2671301,80,early,
2671301,81,early,
2671301,82,intime,
2671301,83,early,
2671301,84,intime,
2671301,85,intime,
2671301,86,intime,
2671301,87,early,
2671301,88,early,
2671301,89,intime,
2671301,90,early,
2671302,53,early,
2671302,54,early,
2671302,55,intime,
2671302,56,early,
2671302,57,early,
2671302,58,early,
2671302,59,intime,
2671302,60,early,
2671302,61,early,
2671302,62,early,
2671302,63,intime,
2671302,64,early,
2671302,65,early,
2671302,66,intime,
2671302,67,intime,
2671302,68,,
2671302,69,early,
2671302,70,early,
2671302,71,early,
2671302,72,early,
2671302,73,early,
2671302,74,early,
2671302,75,early,
2671302,76,early,
2671302,77,intime,
2671302,78,intime,
2671302,79,early,
2671302,80,intime,
2671302,81,early,
2671302,82,early,
2671302,83,intime,
2671302,84,early,
2671302,85,intime,
2671302,86,early,
2671302,87,intime,
2671302,88,early,
2671302,89,early,
2671302,90,early,
2671303,53,early,
2671303,54,early,
2671303,55,intime,
2671303,56,early,
2671303,57,early,
2671303,58,early,
2671303,59,intime,
2671303,60,early,
2671303,61,early,
2671303,62,early,
2671303,63,early,
2671303,64,early,
2671303,65,early,
2671303,66,intime,
2671303,67,intime,
2671303,68,intime,
2671303,69,early,
2671303,70,early,
2671303,71,intime,
2671303,72,early,
2671303,73,early,
2671303,74,early,
2671303,75,early,
2671303,76,early,
2671303,77,early,
2671303,78,early,
2671303,79,early,
2671303,80,early,
2671303,81,early,
2671303,82,intime,
2671303,83,intime,
2671303,84,intime,
2671303,85,intime,
2671303,86,intime,
2671303,87,early,
2671303,88,early,
2671303,89,early,
2671303,90,early,
2671304,53,intime,
2671304,54,early,
2671304,55,intime,
2671304,56,intime,
2671304,57,intime,
2671304,58,early,
2671304,59,intime,
2671304,60,early,
2671304,61,early,
2671304,62,intime,
2671304,63,intime,
2671304,64,early,
2671304,65,early,
2671304,66,intime,
2671304,67,intime,
2671304,68,intime,
2671304,69,early,
2671304,70,early,
2671304,71,early,
2671304,72,early,
2671304,73,intime,
2671304,74,early,
2671304,75,early,
2671304,76,early,
2671304,77,intime,
2671304,78,early,
2671304,79,early,
2671304,80,early,
2671304,81,,
2671304,82,early,
2671304,83,intime,
2671304,84,early,
2671304,85,early,
2671304,86,,
2671304,87,early,
2671304,88,intime,
2671304,89,early,
2671304,90,early,
2671305,53,intime,
2671305,54,early,
2671305,55,early,
2671305,56,early,
2671305,57,early,
2671305,58,intime,
2671305,59,intime,
2671305,60,early,
2671305,61,early,
2671305,62,early,
2671305,63,early,
2671305,64,early,
2671305,65,early,
2671305,66,early,
2671305,67,early,
2671305,68,early,
2671305,69,intime,
2671305,70,early,
2671305,71,early,
2671305,72,early,
2671305,73,intime,
2671305,74,early,
2671305,75,intime,
2671305,76,early,
2671305,77,intime,
2671305,78,early,
2671305,79,intime,
2671305,80,early,
2671305,81,intime,
2671305,82,early,
2671305,83,early,
2671305,84,intime,
2671305,85,intime,
2671305,86,intime,
2671305,87,intime,
2671305,88,intime,
2671305,89,intime,
2671305,90,intime,
2671306,53,intime,
2671306,54,early,
2671306,55,early,
2671306,56,early,
2671306,57,intime,
2671306,58,early,
2671306,59,early,
2671306,60,early,
2671306,61,early,
2671306,62,early,
2671306,63,intime,
2671306,64,early,
2671306,65,early,
2671306,66,intime,
2671306,67,early,
2671306,68,intime,
2671306,69,intime,
2671306,70,intime,
2671306,71,early,
2671306,72,early,
2671306,73,intime,
2671306,74,early,
2671306,75,early,
2671306,76,early,
2671306,77,early,
2671306,78,early,
2671306,79,early,
2671306,80,early,
2671306,81,early,
2671306,82,early,
2671306,83,intime,
2671306,84,intime,
2671306,85,intime,
2671306,86,,
2671306,87,intime,
2671306,88,early,
2671306,89,early,
2671306,90,intime,
2671307,53,early,
2671307,54,intime,
2671307,55,early,
2671307,56,early,
2671307,57,early,
2671307,58,early,
2671307,59,intime,
2671307,60,early,
2671307,61,early,
2671307,62,early,
2671307,63,early,
2671307,64,early,
2671307,65,early,
2671307,66,early,
2671307,67,intime,
2671307,68,early,
2671307,69,early,
2671307,70,early,
2671307,71,intime,
2671307,72,early,
2671307,73,early,
2671307,74,early,
2671307,75,intime,
2671307,76,early,
2671307,77,intime,
2671307,78,early,
2671307,79,early,
2671307,80,early,
2671307,81,early,
2671307,82,early,
2671307,83,early,
2671307,84,intime,
2671307,85,intime,
2671307,86,intime,
2671307,87,intime,
2671307,88,early,
2671307,89,early,
2671307,90,early,
2671308,53,early,
2671308,54,early,
2671308,55,intime,
2671308,56,early,
2671308,57,early,
2671308,58,early,
2671308,59,intime,
2671308,60,early,
2671308,61,early,
2671308,62,early,
2671308,63,early,
2671308,64,intime,
2671308,65,early,
2671308,66,intime,
2671308,67,early,
2671308,68,intime,
2671308,69,early,
2671308,70,early,
2671308,71,early,
2671308,72,early,
2671308,73,intime,
2671308,74,early,
2671308,75,early,
2671308,76,early,
2671308,77,intime,
2671308,78,early,
2671308,79,early,
2671308,80,early,
2671308,81,early,
2671308,82,early,
2671308,83,intime,
2671308,84,early,
2671308,85,intime,
2671308,86,early,
2671308,87,early,
2671308,88,early,
2671308,89,intime,
2671308,90,early,
2671309,53,early,
2671309,54,early,
2671309,55,intime,
2671309,56,,
2671309,57,intime,
2671309,58,early,
2671309,59,intime,
2671309,60,early,
2671309,61,intime,
2671309,62,early,
2671309,63,intime,
2671309,64,early,
2671309,65,early,
2671309,66,intime,
2671309,67,early,
2671309,68,,
2671309,69,intime,
2671309,70,early,
2671309,71,early,
2671309,72,early,
2671309,73,early,
2671309,74,early,
2671309,75,early,
2671309,76,early,
2671309,77,,
2671309,78,intime,
2671309,79,early,
2671309,80,intime,
2671309,81,early,
2671309,82,early,
2671309,83,intime,
2671309,84,intime,
2671309,85,intime,
2671309,86,early,
2671309,87,early,
2671309,88,early,
2671309,89,early,
2671309,90,early,
2671310,53,intime,
2671310,54,early,
2671310,55,intime,
2671310,56,early,
2671310,57,early,
2671310,58,early,
2671310,59,early,
2671310,60,intime,
2671310,61,intime,
2671310,62,early,
2671310,63,early,
2671310,64,intime,
2671310,65,early,
2671310,66,intime,
2671310,67,intime,
2671310,68,intime,
2671310,69,early,
2671310,70,intime,
2671310,71,early,
2671310,72,early,
2671310,73,,
2671310,74,early,
2671310,75,early,
2671310,76,early,
2671310,77,,
2671310,78,early,
2671310,79,early,
2671310,80,intime,
2671310,81,early,
2671310,82,early,
2671310,83,intime,
2671310,84,early,
2671310,85,intime,
2671310,86,early,
2671310,87,early,
2671310,88,early,
2671310,89,early,
2671310,90,intime,
2671311,53,early,
2671311,54,early,
2671311,55,intime,
2671311,56,early,
2671311,57,intime,
2671311,58,early,
2671311,59,intime,
2671311,60,early,
2671311,61,early,
2671311,62,early,
2671311,63,intime,
2671311,64,early,
2671311,65,early,
2671311,66,intime,
2671311,67,intime,
2671311,68,,
2671311,69,early,
2671311,70,early,
2671311,71,intime,
2671311,72,early,
2671311,73,early,
2671311,74,early,
2671311,75,early,
2671311,76,early,
2671311,77,intime,
2671311,78,early,
2671311,79,early,
2671311,80,early,
2671311,81,early,
2671311,82,early,
2671311,83,intime,
2671311,84,early,
2671311,85,intime,
2671311,86,early,
2671311,87,,
2671311,88,intime,
2671311,89,early,
2671311,90,intime,
2671312,53,early,
2671312,54,early,
2671312,55,intime,
2671312,56,intime,
2671312,57,intime,
2671312,58,early,
2671312,59,early,
2671312,60,early,
2671312,61,early,
2671312,62,early,
2671312,63,intime,
2671312,64,early,
2671312,65,early,
2671312,66,early,
2671312,67,early,
2671312,68,intime,
2671312,69,early,
2671312,70,early,
2671312,71,early,
2671312,72,early,
2671312,73,,
2671312,74,early,
2671312,75,early,
2671312,76,early,
2671312,77,early,
2671312,78,early,
2671312,79,early,
2671312,80,intime,
2671312,81,early,
2671312,82,early,
2671312,83,intime,
2671312,84,early,
2671312,85,intime,
2671312,86,early,
2671312,87,early,
2671312,88,early,
2671312,89,early,
2671312,90,early,
2671313,53,intime,
2671313,54,early,
2671313,55,intime,
2671313,56,early,
2671313,57,early,
2671313,58,early,
2671313,59,intime,
2671313,60,early,
2671313,61,early,
2671313,62,early,
2671313,63,intime,
2671313,64,early,
2671313,65,early,
2671313,66,intime,
2671313,67,early,
2671313,68,early,
2671313,69,early,
2671313,70,intime,
2671313,71,intime,
2671313,72,early,
2671313,73,early,
2671313,74,early,
2671313,75,early,
2671313,76,early,
2671313,77,early,
2671313,78,early,
2671313,79,early,
2671313,80,intime,
2671313,81,intime,
2671313,82,early,
2671313,83,intime,
2671313,84,intime,
2671313,85,early,
2671313,86,early,
2671313,87,early,
2671313,88,early,
2671313,89,early,
2671313,90,early,
2671314,53,intime,
2671314,54,early,
2671314,55,intime,
2671314,56,intime,
2671314,57,intime,
2671314,58,early,
2671314,59,intime,
2671314,60,early,
2671314,61,early,
2671314,62,early,
2671314,63,intime,
2671314,64,early,
2671314,65,early,
2671314,66,intime,
2671314,67,intime,
2671314,68,intime,
2671314,69,early,
2671314,70,intime,
2671314,71,early,
2671314,72,early,
2671314,73,,
2671314,74,,
2671314,75,early,
2671314,76,early,
2671314,77,intime,
2671314,78,early,
2671314,79,early,
2671314,80,early,
2671314,81,early,
2671314,82,intime,
2671314,83,intime,
2671314,84,early,
2671314,85,early,
2671314,86,early,
2671314,87,early,
2671314,88,intime,
2671314,89,early,
2671314,90,intime,
2671315,53,early,
2671315,54,early,
2671315,55,,
2671315,56,early,
2671315,57,early,
2671315,58,early,
2671315,59,intime,
2671315,60,early,
2671315,61,early,
2671315,62,early,
2671315,63,intime,
2671315,64,early,
2671315,65,early,
2671315,66,early,
2671315,67,early,
2671315,68,intime,
2671315,69,early,
2671315,70,early,
2671315,71,early,
2671315,72,intime,
2671315,73,early,
2671315,74,intime,
2671315,75,early,
2671315,76,early,
2671315,77,intime,
2671315,78,early,
2671315,79,early,
2671315,80,intime,
2671315,81,intime,
2671315,82,early,
2671315,83,intime,
2671315,84,early,
2671315,85,early,
2671315,86,early,
2671315,87,early,
2671315,88,early,
2671315,89,early,
2671315,90,early,
2671316,53,early,
2671316,54,early,
2671316,55,intime,
2671316,56,intime,
2671316,57,intime,
2671316,58,early,
2671316,59,early,
2671316,60,early,
2671316,61,early,
2671316,62,early,
2671316,63,early,
2671316,64,early,
2671316,65,intime,
2671316,66,intime,
2671316,67,early,
2671316,68,early,
2671316,69,early,
2671316,70,intime,
2671316,71,early,
2671316,72,early,
2671316,73,,
2671316,74,early,
2671316,75,early,
2671316,76,early,
2671316,77,intime,
2671316,78,early,
2671316,79,early,
2671316,80,intime,
2671316,81,early,
2671316,82,intime,
2671316,83,intime,
2671316,84,early,
2671316,85,intime,
2671316,86,early,
2671316,87,early,
2671316,88,early,
2671316,89,early,
2671316,90,intime,
2671317,53,early,
2671317,54,early,
2671317,55,intime,
2671317,56,early,
2671317,57,early,
2671317,58,early,
2671317,59,intime,
2671317,60,early,
2671317,61,early,
2671317,62,early,
2671317,63,intime,
2671317,64,early,
2671317,65,early,
2671317,66,intime,
2671317,67,intime,
2671317,68,,
2671317,69,early,
2671317,70,early,
2671317,71,early,
2671317,72,early,
2671317,73,early,
2671317,74,early,
2671317,75,early,
2671317,76,early,
2671317,77,intime,
2671317,78,intime,
2671317,79,early,
2671317,80,intime,
2671317,81,early,
2671317,82,early,
2671317,83,intime,
2671317,84,early,
2671317,85,intime,
2671317,86,early,
2671317,87,intime,
2671317,88,intime,
2671317,89,intime,
2671317,90,early,
2671318,53,early,
2671318,54,early,
2671318,55,intime,
2671318,56,early,
2671318,57,intime,
2671318,58,early,
2671318,59,early,
2671318,60,early,
2671318,61,early,
2671318,62,early,
2671318,63,intime,
2671318,64,early,
2671318,65,early,
2671318,66,intime,
2671318,67,intime,
2671318,68,early,
2671318,69,early,
2671318,70,intime,
2671318,71,early,
2671318,72,early,
2671318,73,,
2671318,74,early,
2671318,75,early,
2671318,76,early,
2671318,77,early,
2671318,78,early,
2671318,79,early,
2671318,80,early,
2671318,81,early,
2671318,82,early,
2671318,83,early,
2671318,84,early,
2671318,85,early,
2671318,86,early,
2671318,87,early,
2671318,88,early,
2671318,89,early,
2671318,90,intime,
2671319,53,intime,
2671319,54,early,
2671319,55,intime,
2671319,56,intime,
2671319,57,intime,
2671319,58,early,
2671319,59,intime,
2671319,60,early,
2671319,61,early,
2671319,62,intime,
2671319,63,intime,
2671319,64,early,
2671319,65,early,
2671319,66,intime,
2671319,67,intime,
2671319,68,intime,
2671319,69,early,
2671319,70,early,
2671319,71,early,
2671319,72,early,
2671319,73,intime,
2671319,74,early,
2671319,75,early,
2671319,76,early,
2671319,77,intime,
2671319,78,early,
2671319,79,early,
2671319,80,early,
2671319,81,,
2671319,82,early,
2671319,83,intime,
2671319,84,early,
2671319,85,early,
2671319,86,,
2671319,87,intime,
2671319,88,intime,
2671319,89,early,
2671319,90,early,
2671320,53,intime,
2671320,54,early,
2671320,55,intime,
2671320,56,early,
2671320,57,early,
2671320,58,early,
2671320,59,early,
2671320,60,early,
2671320,61,early,
2671320,62,early,
2671320,63,early,
2671320,64,early,
2671320,65,early,
2671320,66,intime,
2671320,67,intime,
2671320,68,intime,
2671320,69,early,
2671320,70,intime,
2671320,71,early,
2671320,72,early,
2671320,73,,
2671320,74,early,
2671320,75,early,
2671320,76,early,
2671320,77,intime,
2671320,78,,
2671320,79,early,
2671320,80,intime,
2671320,81,early,
2671320,82,early,
2671320,83,intime,
2671320,84,early,
2671320,85,early,
2671320,86,early,
2671320,87,intime,
2671320,88,intime,
2671320,89,early,
2671320,90,early,
2671321,53,intime,
2671321,54,early,
2671321,55,early,
2671321,56,early,
2671321,57,intime,
2671321,58,early,
2671321,59,early,
2671321,60,early,
2671321,61,early,
2671321,62,early,
2671321,63,intime,
2671321,64,early,
2671321,65,early,
2671321,66,intime,
2671321,67,early,
2671321,68,intime,
2671321,69,intime,
2671321,70,intime,
2671321,71,early,
2671321,72,early,
2671321,73,intime,
2671321,74,early,
2671321,75,early,
2671321,76,early,
2671321,77,early,
2671321,78,early,
2671321,79,early,
2671321,80,early,
2671321,81,early,
2671321,82,early,
2671321,83,intime,
2671321,84,intime,
2671321,85,intime,
2671321,86,,
2671321,87,early,
2671321,88,intime,
2671321,89,early,
2671321,90,early,
2671322,53,intime,
2671322,54,early,
2671322,55,intime,
2671322,56,early,
2671322,57,intime,
2671322,58,early,
2671322,59,intime,
2671322,60,early,
2671322,61,early,
2671322,62,early,
2671322,63,early,
2671322,64,early,
2671322,65,early,
2671322,66,intime,
2671322,67,intime,
2671322,68,early,
2671322,69,early,
2671322,70,intime,
2671322,71,early,
2671322,72,early,
2671322,73,,
2671322,74,early,
2671322,75,early,
2671322,76,early,
2671322,77,intime,
2671322,78,early,
2671322,79,early,
2671322,80,early,
2671322,81,early,
2671322,82,early,
2671322,83,intime,
2671322,84,early,
2671322,85,early,
2671322,86,early,
2671322,87,early,
2671322,88,intime,
2671322,89,intime,
2671322,90,early,
2671323,53,early,
2671323,54,early,
2671323,55,intime,
2671323,56,early,
2671323,57,early,
2671323,58,early,
2671323,59,intime,
2671323,60,early,
2671323,61,early,
2671323,62,early,
2671323,63,early,
2671323,64,intime,
2671323,65,early,
2671323,66,intime,
2671323,67,early,
2671323,68,intime,
2671323,69,early,
2671323,70,early,
2671323,71,early,
2671323,72,early,
2671323,73,intime,
2671323,74,early,
2671323,75,early,
2671323,76,early,
2671323,77,intime,
2671323,78,early,
2671323,79,early,
2671323,80,early,
2671323,81,early,
2671323,82,early,
2671323,83,intime,
2671323,84,early,
2671323,85,intime,
2671323,86,early,
2671323,87,early,
2671323,88,early,
2671323,89,early,
2671323,90,early,
2671324,53,intime,
2671324,54,early,
2671324,55,intime,
2671324,56,intime,
2671324,57,early,
2671324,58,early,
2671324,59,intime,
2671324,60,early,
2671324,61,early,
2671324,62,early,
2671324,63,intime,
2671324,64,early,
2671324,65,early,
2671324,66,early,
2671324,67,intime,
2671324,68,intime,
2671324,69,early,
2671324,70,early,
2671324,71,intime,
2671324,72,early,
2671324,73,,
2671324,74,early,
2671324,75,early,
2671324,76,early,
2671324,77,intime,
2671324,78,early,
2671324,79,early,
2671324,80,intime,
2671324,81,early,
2671324,82,early,
2671324,83,intime,
2671324,84,intime,
2671324,85,early,
2671324,86,early,
2671324,87,early,
2671324,88,early,
2671324,89,early,
2671324,90,early,
2671325,53,intime,
2671325,54,early,
2671325,55,intime,
2671325,56,intime,
2671325,57,intime,
2671325,58,early,
2671325,59,intime,
2671325,60,early,
2671325,61,early,
2671325,62,intime,
2671325,63,intime,
2671325,64,early,
2671325,65,early,
2671325,66,intime,
2671325,67,intime,
2671325,68,intime,
2671325,69,early,
2671325,70,early,
2671325,71,early,
2671325,72,early,
2671325,73,intime,
2671325,74,early,
2671325,75,early,
2671325,76,early,
2671325,77,intime,
2671325,78,early,
2671325,79,early,
2671325,80,early,
2671325,81,,
2671325,82,early,
2671325,83,intime,
2671325,84,early,
2671325,85,early,
2671325,86,,
2671325,87,intime,
2671325,88,early,
2671325,89,early,
2671325,90,early,
2671326,53,intime,
2671326,54,early,
2671326,55,intime,
2671326,56,early,
2671326,57,early,
2671326,58,early,
2671326,59,intime,
2671326,60,early,
2671326,61,early,
2671326,62,early,
2671326,63,intime,
2671326,64,early,
2671326,65,early,
2671326,66,intime,
2671326,67,early,
2671326,68,early,
2671326,69,early,
2671326,70,intime,
2671326,71,intime,
2671326,72,early,
2671326,73,early,
2671326,74,early,
2671326,75,early,
2671326,76,early,
2671326,77,early,
2671326,78,early,
2671326,79,early,
2671326,80,intime,
2671326,81,intime,
2671326,82,early,
2671326,83,intime,
2671326,84,intime,
2671326,85,early,
2671326,86,early,
2671326,87,early,
2671326,88,early,
2671326,89,intime,
2671326,90,intime,
2671327,53,early,
2671327,54,early,
2671327,55,intime,
2671327,56,early,
2671327,57,early,
2671327,58,early,
2671327,59,intime,
2671327,60,early,
2671327,61,early,
2671327,62,early,
2671327,63,early,
2671327,64,intime,
2671327,65,early,
2671327,66,intime,
2671327,67,early,
2671327,68,intime,
2671327,69,early,
2671327,70,early,
2671327,71,early,
2671327,72,early,
2671327,73,intime,
2671327,74,early,
2671327,75,early,
2671327,76,early,
2671327,77,intime,
2671327,78,early,
2671327,79,early,
2671327,80,early,
2671327,81,early,
2671327,82,early,
2671327,83,intime,
2671327,84,early,
2671327,85,intime,
2671327,86,early,
2671327,87,intime,
2671327,88,early,
2671327,89,early,
2671327,90,early,
2671328,53,early,
2671328,54,early,
2671328,55,intime,
2671328,56,early,
2671328,57,early,
2671328,58,early,
2671328,59,intime,
2671328,60,early,
2671328,61,early,
2671328,62,early,
2671328,63,intime,
2671328,64,early,
2671328,65,early,
2671328,66,intime,
2671328,67,intime,
2671328,68,,
2671328,69,early,
2671328,70,early,
2671328,71,early,
2671328,72,early,
2671328,73,early,
2671328,74,early,
2671328,75,early,
2671328,76,early,
2671328,77,intime,
2671328,78,intime,
2671328,79,early,
2671328,80,intime,
2671328,81,early,
2671328,82,early,
2671328,83,intime,
2671328,84,early,
2671328,85,intime,
2671328,86,early,
2671328,87,intime,
2671328,88,early,
2671328,89,intime,
2671328,90,intime,
2671329,53,early,
2671329,54,early,
2671329,55,intime,
2671329,56,early,
2671329,57,early,
2671329,58,early,
2671329,59,early,
2671329,60,early,
2671329,61,early,
2671329,62,early,
2671329,63,intime,
2671329,64,early,
2671329,65,early,
2671329,66,intime,
2671329,67,early,
2671329,68,intime,
2671329,69,early,
2671329,70,early,
2671329,71,early,
2671329,72,early,
2671329,73,intime,
2671329,74,early,
2671329,75,early,
2671329,76,early,
2671329,77,early,
2671329,78,intime,
2671329,79,early,
2671329,80,early,
2671329,81,early,
2671329,82,intime,
2671329,83,early,
2671329,84,intime,
2671329,85,intime,
2671329,86,intime,
2671329,87,intime,
2671329,88,intime,
2671329,89,intime,
2671329,90,early,
2671330,53,intime,
2671330,54,early,
2671330,55,early,
2671330,56,early,
2671330,57,intime,
2671330,58,early,
2671330,59,early,
2671330,60,early,
2671330,61,early,
2671330,62,early,
2671330,63,intime,
2671330,64,early,
2671330,65,early,
2671330,66,intime,
2671330,67,early,
2671330,68,intime,
2671330,69,intime,
2671330,70,intime,
2671330,71,early,
2671330,72,early,
2671330,73,intime,
2671330,74,early,
2671330,75,early,
2671330,76,early,
2671330,77,early,
2671330,78,early,
2671330,79,early,
2671330,80,early,
2671330,81,early,
2671330,82,early,
2671330,83,intime,
2671330,84,intime,
2671330,85,intime,
2671330,86,,
2671330,87,early,
2671330,88,,
2671330,89,early,
2671330,90,early,
2671331,53,intime,
2671331,54,early,
2671331,55,intime,
2671331,56,early,
2671331,57,intime,
2671331,58,early,
2671331,59,intime,
2671331,60,early,
2671331,61,early,
2671331,62,early,
2671331,63,intime,
2671331,64,early,
2671331,65,early,
2671331,66,intime,
2671331,67,early,
2671331,68,,
2671331,69,early,
2671331,70,early,
2671331,71,early,
2671331,72,early,
2671331,73,intime,
2671331,74,,
2671331,75,early,
2671331,76,early,
2671331,77,early,
2671331,78,early,
2671331,79,early,
2671331,80,early,
2671331,81,early,
2671331,82,early,
2671331,83,intime,
2671331,84,early,
2671331,85,intime,
2671331,86,intime,
2671331,87,early,
2671331,88,early,
2671331,89,early,
2671331,90,early,
2671332,53,early,
2671332,54,early,
2671332,55,intime,
2671332,56,early,
2671332,57,early,
2671332,58,intime,
2671332,59,intime,
2671332,60,early,
2671332,61,early,
2671332,62,early,
2671332,63,intime,
2671332,64,intime,
2671332,65,early,
2671332,66,intime,
2671332,67,early,
2671332,68,intime,
2671332,69,early,
2671332,70,early,
2671332,71,early,
2671332,72,early,
2671332,73,intime,
2671332,74,early,
2671332,75,early,
2671332,76,early,
2671332,77,early,
2671332,78,early,
2671332,79,early,
2671332,80,early,
2671332,81,early,
2671332,82,early,
2671332,83,intime,
2671332,84,early,
2671332,85,intime,
2671332,86,early,
2671332,87,intime,
2671332,88,intime,
2671332,89,early,
2671332,90,early,
2671333,53,early,
2671333,54,early,
2671333,55,,
2671333,56,early,
2671333,57,early,
2671333,58,early,
2671333,59,intime,
2671333,60,early,
2671333,61,early,
2671333,62,early,
2671333,63,intime,
2671333,64,early,
2671333,65,early,
2671333,66,early,
2671333,67,early,
2671333,68,intime,
2671333,69,early,
2671333,70,early,
2671333,71,early,
2671333,72,intime,
2671333,73,early,
2671333,74,intime,
2671333,75,early,
2671333,76,early,
2671333,77,intime,
2671333,78,early,
2671333,79,early,
2671333,80,intime,
2671333,81,intime,
2671333,82,early,
2671333,83,intime,
2671333,84,early,
2671333,85,early,
2671333,86,early,
2671333,87,early,
2671333,88,early,
2671333,89,early,
2671333,90,,
2571293,33,early,
2571293,34,early,
2571293,35,early,
2571293,36,early,
2571293,37,intime,
2571293,38,early,
2571293,39,,
2571293,40,early,
2571293,41,early,
2571293,42,early,
2571293,43,early,
2571293,44,early,
2571293,45,early,
2571293,46,early,
2571293,47,early,
2571293,48,early,
2571293,49,early,
2571293,50,early,
2571293,51,intime,
2571295,52,early,
2571295,30,early,
2571295,31,early,
2571295,32,early,
2571295,33,intime,
2571295,34,early,
2571295,35,early,
2571295,36,intime,
2571295,37,early,
2571295,38,early,
2571295,39,intime,
2571295,40,early,
2571295,41,intime,
2571295,42,early,
2571295,43,early,
2571295,44,early,
2571295,45,early,
2571295,46,early,
2571295,47,early,
2571295,48,intime,
2571295,49,early,
2571295,50,,
2571295,51,intime,
2571321,52,early,
2571321,30,early,
2571321,31,early,
2571321,32,early,
2571321,33,early,
2571321,34,early,
2571321,35,intime,
2571321,36,early,
2571321,37,early,
2571321,38,early,
2571321,39,intime,
2571321,40,,
2571321,41,early,
2571321,42,intime,
2571321,43,early,
2571321,44,intime,
2571321,45,intime,
2571321,46,early,
2571321,47,early,
2571321,48,early,
2571321,49,intime,
2571321,50,intime,
2571321,51,early,
2571323,52,intime,
2571323,30,intime,
2571323,31,early,
2571323,32,intime,
2571323,33,early,
2571323,34,early,
2571323,35,early,
2571323,36,intime,
2571323,37,early,
2571323,38,,
2571323,39,intime,
2571323,40,early,
2571323,41,early,
2571323,42,early,
2571323,43,early,
2571323,44,early,
2571323,45,intime,
2571323,46,early,
2571323,47,early,
2571323,48,early,
2571323,49,early,
2571323,50,intime,
2571323,51,early,
2571317,52,early,
2571317,30,intime,
2571317,31,early,
2571317,32,intime,
2571317,33,intime,
2571317,34,early,
2571317,35,intime,
2571317,36,,
2571317,37,early,
2571317,38,intime,
2571317,39,early,
2571317,40,early,
2571317,41,intime,
2571317,42,early,
2571317,43,intime,
2571317,44,early,
2571317,45,early,
2571317,46,early,
2571317,47,intime,
2571317,48,early,
2571317,49,,
2571317,50,intime,
2571317,51,early,
2571319,52,early,
2571319,30,early,
2571319,31,early,
2571319,32,early,
2571319,33,early,
2571319,34,intime,
2571319,35,early,
2571319,36,early,
2571319,37,early,
2571319,38,intime,
2571319,39,early,
2571319,40,intime,
2571319,41,early,
2571319,42,early,
2571319,43,intime,
2571319,44,early,
2571319,45,intime,
2571319,46,intime,
2571319,47,early,
2571319,48,early,
2571319,49,intime,
2571319,50,early,
2571319,51,intime,
2571313,52,early,
2571313,30,intime,
